"LAT","LON","ship_type","SHIPNAME","DATETIME","DIFFERENCE","ID","ship_type_and_name","DISTANCE","TIME","TYPE"
59.91929,30.01159,"Cargo","DELPHIS BOTHNIA",2016-12-16 09:29:04,163318,446744,"Cargo DELPHIS BOTHNIA",845794.268978389,163318,"arrival"
55.72994,21.00316,"Cargo","DIJKSGRACHT",2016-12-18 13:13:06,120,448929,"Cargo DIJKSGRACHT",NA,NA,"departure"
55.72404,21.02729,"Cargo","DIJKSGRACHT",2016-12-18 13:11:05,121,448930,"Cargo DIJKSGRACHT",1649.09638604876,121,"arrival"
54.68526,20.17245,"Cargo","DINTELBORG",2016-12-15 21:47:03,120,452184,"Cargo DINTELBORG",NA,NA,"departure"
54.68567,20.22827,"Cargo","DINTELBORG",2016-12-15 21:31:03,960,452185,"Cargo DINTELBORG",3592.29915890973,960,"arrival"
54.73329,18.95905,"Cargo","DONGEBORG",2016-12-14 11:07:01,120,473195,"Cargo DONGEBORG",NA,NA,"departure"
54.74545,18.9621,"Cargo","DONGEBORG",2016-12-14 11:05:01,120,473196,"Cargo DONGEBORG",1367.76214742204,120,"arrival"
54.69305,18.91599,"Cargo","DORNUM",2016-12-15 17:41:01,121,473236,"Cargo DORNUM",NA,NA,"departure"
54.6854,18.9296,"Cargo","DORNUM",2016-12-15 17:39:01,120,473237,"Cargo DORNUM",1221.5149969885,120,"arrival"
57.60002,11.61614,"Cargo","DT BROSON",2016-12-15 08:33:06,720,475669,"Cargo DT BROSON",NA,NA,"departure"
57.62032,11.80844,"Cargo","DT BROSON",2016-12-15 08:05:09,1677,475670,"Cargo DT BROSON",11687.634939924,1677,"arrival"
59.9155,30.03153,"Cargo","DURBAN STAR",2016-12-16 22:43:05,119,481962,"Cargo DURBAN STAR",NA,NA,"departure"
59.91245,30.04652,"Cargo","DURBAN STAR",2016-12-16 22:41:04,120,481963,"Cargo DURBAN STAR",902.786298572201,121,"arrival"
54.53782,18.73003,"Cargo","E.R. TALLINN",2016-12-18 03:49:07,115,486173,"Cargo E.R. TALLINN",NA,NA,"departure"
54.53731,18.75813,"Cargo","E.R. TALLINN",2016-12-18 03:47:06,116,486174,"Cargo E.R. TALLINN",1815.70171153739,121,"arrival"
59.9059,30.07702,"Cargo","E.R. VISBY",2016-12-20 04:09:04,126,486392,"Cargo E.R. VISBY",NA,NA,"departure"
59.90855,30.06367,"Cargo","E.R. VISBY",2016-12-20 04:07:04,119,486393,"Cargo E.R. VISBY",801.409713364226,120,"arrival"
59.9085,30.066,"Cargo","EIRA",2016-12-19 14:49:04,119,499236,"Cargo EIRA",NA,NA,"departure"
59.91333,30.043,"Cargo","EIRA",2016-12-19 14:47:04,119,499237,"Cargo EIRA",1391.67994842163,120,"arrival"
57.98357,12.12594,"Cargo","EKEN",2016-12-15 05:57:08,117,504571,"Cargo EKEN",NA,NA,"departure"
57.99507,12.12761,"Cargo","EKEN",2016-12-15 05:55:08,117,504572,"Cargo EKEN",1283.96129716638,120,"arrival"
54.68555,20.23076,"Cargo","EMILIA",2016-12-16 03:11:03,120,514844,"Cargo EMILIA",NA,NA,"departure"
54.68553,20.174,"Cargo","EMILIA",2016-12-16 02:57:03,840,514845,"Cargo EMILIA",3652.49200267757,840,"arrival"
55.73155,20.80289,"Cargo","EMOTION",2016-12-15 19:05:06,121,520137,"Cargo EMOTION",NA,NA,"departure"
54.79411,18.97551,"Cargo","EMOTION",2016-12-15 12:07:02,25084,520138,"Cargo EMOTION",155958.098892865,25084,"arrival"
55.65434,21.158,"Cargo","EMSRUNNER",2016-12-18 06:25:07,120,522350,"Cargo EMSRUNNER",NA,NA,"departure"
55.65417,21.15783,"Cargo","EMSRUNNER",2016-12-18 06:23:06,121,522351,"Cargo EMSRUNNER",21.7284183468692,121,"arrival"
54.53548,18.55798,"Cargo","ENFORCER",2016-12-16 12:57:07,121,524616,"Cargo ENFORCER",NA,NA,"departure"
54.53519,18.59532,"Cargo","ENFORCER",2016-12-16 12:55:07,120,524617,"Cargo ENFORCER",2411.91903946403,120,"arrival"
55.83699,20.81754,"Cargo","ESL AFRICA",2016-12-19 19:41:06,127,532634,"Cargo ESL AFRICA",NA,NA,"departure"
55.84693,20.80334,"Cargo","ESL AFRICA",2016-12-19 19:39:05,121,532635,"Cargo ESL AFRICA",1418.49173702036,121,"arrival"
59.91299,30.04387,"Cargo","EYSTNES",2016-12-19 14:57:04,120,533667,"Cargo EYSTNES",NA,NA,"departure"
59.91605,30.02825,"Cargo","EYSTNES",2016-12-19 14:55:04,119,533668,"Cargo EYSTNES",935.846782969346,120,"arrival"
54.63331,19.89368,"Cargo","FALKBRIS",2016-12-18 13:03:02,121,543113,"Cargo FALKBRIS",NA,NA,"departure"
54.6695,19.82589,"Cargo","FALKBRIS",2016-12-16 15:31:02,163920,543114,"Cargo FALKBRIS",5940.65982571314,163920,"arrival"
59.91337,30.22852,"Cargo","FAST HERMAN",2016-12-13 14:07:05,118,543638,"Cargo FAST HERMAN",NA,NA,"departure"
59.89684,30.21549,"Cargo","FAST HERMAN",2016-12-13 14:05:04,120,543639,"Cargo FAST HERMAN",1978.63897990516,121,"arrival"
57.65933,11.76567,"Cargo","FAUST",2016-12-15 21:13:05,121,544446,"Cargo FAUST",NA,NA,"departure"
57.66729,11.78699,"Cargo","FAUST",2016-12-15 21:11:05,120,544447,"Cargo FAUST",1548.14641551934,120,"arrival"
59.91267,30.04512,"Cargo","FEDERAL CEDAR",2016-12-19 14:27:04,119,545753,"Cargo FEDERAL CEDAR",NA,NA,"departure"
59.91711,30.0232,"Cargo","FEDERAL CEDAR",2016-12-19 14:25:04,119,545754,"Cargo FEDERAL CEDAR",1319.28317690064,120,"arrival"
57.60081,11.69005,"Cargo","FEDERAL SATSUKI",2016-12-16 13:21:06,119,545900,"Cargo FEDERAL SATSUKI",NA,NA,"departure"
57.60059,11.69063,"Cargo","FEDERAL SATSUKI",2016-12-16 13:19:06,120,545901,"Cargo FEDERAL SATSUKI",42.3863055968595,120,"arrival"
54.68565,20.22589,"Cargo","FEHN LIGHT",2016-12-16 18:11:02,120,546030,"Cargo FEHN LIGHT",NA,NA,"departure"
54.68486,20.17102,"Cargo","FEHN LIGHT",2016-12-16 17:53:03,1079,546031,"Cargo FEHN LIGHT",3531.99011185848,1079,"arrival"
59.90938,30.0614,"Cargo","FEHN POLLUX",2016-12-20 05:35:04,119,546228,"Cargo FEHN POLLUX",NA,NA,"departure"
59.91251,30.04595,"Cargo","FEHN POLLUX",2016-12-20 05:33:04,119,546229,"Cargo FEHN POLLUX",929.995044092693,120,"arrival"
57.65243,11.72356,"Cargo","FICARIA SEAWAYS",2016-12-15 17:05:05,120,547625,"Cargo FICARIA SEAWAYS",NA,NA,"departure"
57.65739,11.75459,"Cargo","FICARIA SEAWAYS",2016-12-15 17:01:06,239,547626,"Cargo FICARIA SEAWAYS",1928.79886478893,239,"arrival"
59.91375,30.03851,"Cargo","FINNHAWK",2016-12-16 06:31:05,119,549075,"Cargo FINNHAWK",NA,NA,"departure"
59.91904,30.01286,"Cargo","FINNHAWK",2016-12-16 06:29:04,120,549076,"Cargo FINNHAWK",1547.68857829503,121,"arrival"
54.79053,18.89155,"Cargo","FINNKRAFT",2016-12-15 16:49:02,120,549795,"Cargo FINNKRAFT",NA,NA,"departure"
54.6725,18.99983,"Cargo","FINNKRAFT",2016-12-13 22:31:02,152280,549796,"Cargo FINNKRAFT",14868.5700969393,152280,"arrival"
59.92145,30.002,"Cargo","FINNMILL",2016-12-15 09:57:04,120,550127,"Cargo FINNMILL",NA,NA,"departure"
59.91888,30.01486,"Cargo","FINNMILL",2016-12-15 09:55:04,120,550128,"Cargo FINNMILL",772.444371032367,120,"arrival"
54.66213,18.93311,"Cargo","FINNPULP",2016-12-19 06:25:02,120,551680,"Cargo FINNPULP",NA,NA,"departure"
54.67507,18.94194,"Cargo","FINNPULP",2016-12-19 06:23:02,120,551681,"Cargo FINNPULP",1548.5787217859,120,"arrival"
59.88737,30.17005,"Cargo","FINNTIDE",2016-12-20 03:17:04,119,551899,"Cargo FINNTIDE",NA,NA,"departure"
59.89004,30.15668,"Cargo","FINNTIDE",2016-12-20 03:15:04,119,551900,"Cargo FINNTIDE",803.655567471999,120,"arrival"
59.91085,30.05435,"Cargo","FINNWAVE",2016-12-15 03:05:04,119,552354,"Cargo FINNWAVE",NA,NA,"departure"
59.91479,30.03485,"Cargo","FINNWAVE",2016-12-15 03:03:04,119,552355,"Cargo FINNWAVE",1173.28632727524,120,"arrival"
59.90627,30.27033,"Cargo","FITTER",2016-12-15 22:15:04,119,554344,"Cargo FITTER",NA,NA,"departure"
59.9109,30.26538,"Cargo","FITTER",2016-12-15 22:13:05,118,554345,"Cargo FITTER",584.786747457552,119,"arrival"
54.53627,18.5201,"Cargo","FJORDVIK",2016-12-15 15:11:08,120,564783,"Cargo FJORDVIK",NA,NA,"departure"
54.53645,18.51995,"Cargo","FJORDVIK",2016-12-15 15:09:07,121,564784,"Cargo FJORDVIK",22.2566224058551,121,"arrival"
54.64883,19.86498,"Cargo","FOREST",2016-12-15 19:07:03,119,570850,"Cargo FOREST",NA,NA,"departure"
54.6327,19.90475,"Cargo","FOREST",2016-12-15 19:05:02,121,570851,"Cargo FOREST",3128.58157324127,121,"arrival"
55.72543,21.09268,"Cargo","FORSETI",2016-12-17 19:35:06,120,570919,"Cargo FORSETI",NA,NA,"departure"
55.71317,21.11337,"Cargo","FORSETI",2016-12-17 19:27:06,480,570920,"Cargo FORSETI",1882.95821988067,480,"arrival"
54.54131,18.52987,"Cargo","FRANCISCA",2016-12-18 16:47:07,120,578060,"Cargo FRANCISCA",NA,NA,"departure"
54.54143,18.52991,"Cargo","FRANCISCA",2016-12-18 16:45:07,120,578061,"Cargo FRANCISCA",13.6057983387216,120,"arrival"
55.7121,20.80083,"Cargo","FREDERIK",2016-12-17 05:11:06,119,586096,"Cargo FREDERIK",NA,NA,"departure"
55.19833,19.88672,"Cargo","FREDERIK",2016-12-17 00:37:03,16443,586097,"Cargo FREDERIK",81242.2906617495,16443,"arrival"
57.64865,11.70891,"Cargo","FREESIA SEAWAYS",2016-12-16 21:43:08,119,586938,"Cargo FREESIA SEAWAYS",NA,NA,"departure"
57.62766,11.68233,"Cargo","FREESIA SEAWAYS",2016-12-16 21:41:08,120,586939,"Cargo FREESIA SEAWAYS",2822.77111731458,120,"arrival"
57.66083,11.77167,"Cargo","FREYA",2016-12-15 16:05:06,118,590443,"Cargo FREYA",NA,NA,"departure"
57.67333,11.798,"Cargo","FREYA",2016-12-15 16:03:05,118,590444,"Cargo FREYA",2096.12167554962,121,"arrival"
54.7537,18.73457,"Cargo","FRI OCEAN",2016-12-13 18:53:07,115,591801,"Cargo FRI OCEAN",NA,NA,"departure"
54.74643,18.75352,"Cargo","FRI OCEAN",2016-12-13 18:51:07,115,591802,"Cargo FRI OCEAN",1461.92766369193,120,"arrival"
59.90305,30.09235,"Cargo","FRI PORSGRUNN",2016-12-14 15:07:04,120,596169,"Cargo FRI PORSGRUNN",NA,NA,"departure"
59.90734,30.07189,"Cargo","FRI PORSGRUNN",2016-12-14 15:05:05,118,596170,"Cargo FRI PORSGRUNN",1237.88791112611,119,"arrival"
55.73383,20.8565,"Cargo","FRI STREAM",2016-12-16 22:59:06,121,596185,"Cargo FRI STREAM",NA,NA,"departure"
55.73333,20.90433,"Cargo","FRI STREAM",2016-12-16 22:57:06,120,596186,"Cargo FRI STREAM",2998.38264233167,120,"arrival"
55.72581,21.09032,"Cargo","FRIGGA",2016-12-18 21:53:06,120,596738,"Cargo FRIGGA",NA,NA,"departure"
55.7151,21.10993,"Cargo","FRIGGA",2016-12-18 21:47:06,360,596739,"Cargo FRIGGA",1712.6396932289,360,"arrival"
55.72822,21.05804,"Cargo","GALAN",2016-12-14 17:51:06,121,613907,"Cargo GALAN",NA,NA,"departure"
55.72813,21.07358,"Cargo","GALAN",2016-12-14 17:47:18,228,613908,"Cargo GALAN",974.195123642309,228,"arrival"
55.7138,20.84608,"Cargo","GENCO RELIANCE",2016-12-19 13:05:06,128,626242,"Cargo GENCO RELIANCE",NA,NA,"departure"
55.71255,20.84023,"Cargo","GENCO RELIANCE",2016-12-19 13:01:08,238,626243,"Cargo GENCO RELIANCE",392.358584834383,238,"arrival"
54.58765,18.89527,"Cargo","GENCO THUNDER",2016-12-15 20:11:02,120,626276,"Cargo GENCO THUNDER",NA,NA,"departure"
54.57504,18.88104,"Cargo","GENCO THUNDER",2016-12-15 20:09:01,121,626277,"Cargo GENCO THUNDER",1677.28677816254,121,"arrival"
59.90361,30.08928,"Cargo","GEOR.POBEDONOSETS",2016-12-19 04:39:04,119,628612,"Cargo GEOR.POBEDONOSETS",NA,NA,"departure"
59.90687,30.07317,"Cargo","GEOR.POBEDONOSETS",2016-12-19 04:37:05,118,628613,"Cargo GEOR.POBEDONOSETS",969.711654634306,119,"arrival"
55.72425,21.09582,"Cargo","GRAND",2016-12-17 17:47:06,122,695030,"Cargo GRAND",NA,NA,"departure"
55.71623,21.1096,"Cargo","GRAND",2016-12-17 17:41:06,360,695031,"Cargo GRAND",1242.39343962483,360,"arrival"
57.93951,11.68789,"Cargo","GRANDE EUROPA",2016-12-19 04:27:05,120,696153,"Cargo GRANDE EUROPA",NA,NA,"departure"
57.9532,11.70476,"Cargo","GRANDE EUROPA",2016-12-19 04:25:06,119,696154,"Cargo GRANDE EUROPA",1820.93174236095,119,"arrival"
57.92467,11.6568,"Cargo","GRANDE MEDITERRANEO",2016-12-14 15:43:05,120,696190,"Cargo GRANDE MEDITERRANEO",NA,NA,"departure"
57.93787,11.68484,"Cargo","GRANDE MEDITERRANEO",2016-12-14 15:41:05,120,696191,"Cargo GRANDE MEDITERRANEO",2214.88349721425,120,"arrival"
55.72839,20.93926,"Cargo","GREEN ATLANTIC",2016-12-14 19:57:06,120,701871,"Cargo GREEN ATLANTIC",NA,NA,"departure"
55.72941,20.89913,"Cargo","GREEN ATLANTIC",2016-12-14 19:55:06,120,701872,"Cargo GREEN ATLANTIC",2518.11190035474,120,"arrival"
54.70317,18.98531,"Cargo","GREEN MALOY",2016-12-13 23:41:02,120,701902,"Cargo GREEN MALOY",NA,NA,"departure"
54.67597,18.97043,"Cargo","GREEN MALOY",2016-12-13 23:39:01,121,701903,"Cargo GREEN MALOY",3175.65570055293,121,"arrival"
57.69635,11.91565,"Cargo","GUTE",2016-12-14 10:09:08,118,721008,"Cargo GUTE",NA,NA,"departure"
57.60435,11.60661,"Cargo","GUTE",2016-12-13 20:49:05,48000,721009,"Cargo GUTE",21065.1880688657,48003,"arrival"
57.66417,11.7795,"Cargo","HANNA",2016-12-13 14:47:05,121,729201,"Cargo HANNA",NA,NA,"departure"
57.6785,11.80817,"Cargo","HANNA",2016-12-13 14:45:05,120,729202,"Cargo HANNA",2336.16949717552,120,"arrival"
55.72609,21.08812,"Cargo","HAUKUR",2016-12-13 23:43:06,121,730081,"Cargo HAUKUR",NA,NA,"departure"
55.72101,21.10265,"Cargo","HAUKUR",2016-12-13 23:39:06,240,730082,"Cargo HAUKUR",1072.19516935747,240,"arrival"
54.6917,18.99523,"Cargo","HEINA",2016-12-16 00:43:02,119,737123,"Cargo HEINA",NA,NA,"departure"
54.72828,18.9864,"Cargo","HEINA",2016-12-16 00:23:02,1200,737124,"Cargo HEINA",4111.47188307902,1200,"arrival"
59.90443,30.08541,"Cargo","HEINRICH SCHEPERS",2016-12-15 17:49:05,118,737149,"Cargo HEINRICH SCHEPERS",NA,NA,"departure"
59.90049,30.1049,"Cargo","HEINRICH SCHEPERS",2016-12-15 17:47:04,120,737150,"Cargo HEINRICH SCHEPERS",1173.08354400607,121,"arrival"
55.7266,21.08808,"Cargo","HELGA",2016-12-14 17:03:06,120,755312,"Cargo HELGA",NA,NA,"departure"
55.72045,21.10403,"Cargo","HELGA",2016-12-14 16:57:06,360,755313,"Cargo HELGA",1211.86862451488,360,"arrival"
57.99721,11.76468,"Cargo","HELGE",2016-12-20 06:17:06,NA,755966,"Cargo HELGE",NA,NA,"departure"
57.98425,11.75003,"Cargo","HELGE",2016-12-20 06:13:05,241,755967,"Cargo HELGE",1681.852592577,241,"arrival"
54.68575,20.22571,"Cargo","HELT",2016-12-17 03:39:03,119,756109,"Cargo HELT",NA,NA,"departure"
54.68167,20.16127,"Cargo","HELT",2016-12-17 03:23:02,961,756110,"Cargo HELT",4171.68211754027,961,"arrival"
54.79905,18.5848,"Cargo","HENDRIKA MARGARETHA",2016-12-19 16:45:06,116,757090,"Cargo HENDRIKA MARGARETHA",NA,NA,"departure"
57.92032,11.60437,"Cargo","HENDRIKA MARGARETHA",2016-12-13 20:05:05,506401,757091,"Cargo HENDRIKA MARGARETHA",552737.48669579,506401,"arrival"
59.90508,30.08266,"Cargo","HENNEKE RAMBOW",2016-12-18 08:43:04,119,757122,"Cargo HENNEKE RAMBOW",NA,NA,"departure"
59.90027,30.10585,"Cargo","HENNEKE RAMBOW",2016-12-18 08:41:05,119,757123,"Cargo HENNEKE RAMBOW",1400.91057648479,119,"arrival"
57.65933,11.76417,"Cargo","HOEGH TRIDENT",2016-12-14 17:13:05,121,764805,"Cargo HOEGH TRIDENT",NA,NA,"departure"
57.66784,11.78583,"Cargo","HOEGH TRIDENT",2016-12-14 17:11:04,121,764806,"Cargo HOEGH TRIDENT",1600.24883818452,121,"arrival"
59.90167,30.09926,"Cargo","HOOD ISLAND",2016-12-19 14:27:04,119,765600,"Cargo HOOD ISLAND",NA,NA,"departure"
59.90606,30.07799,"Cargo","HOOD ISLAND",2016-12-19 14:25:04,119,765601,"Cargo HOOD ISLAND",1283.95994882485,120,"arrival"
59.91205,30.04817,"Cargo","HOOGE",2016-12-15 15:07:05,118,766892,"Cargo HOOGE",NA,NA,"departure"
59.9176,30.02119,"Cargo","HOOGE",2016-12-15 15:03:04,240,766893,"Cargo HOOGE",1627.40010807878,241,"arrival"
59.90733,30.07104,"Cargo","HVITANES",2016-12-13 18:41:04,120,771654,"Cargo HVITANES",NA,NA,"departure"
59.9038,30.08871,"Cargo","HVITANES",2016-12-13 18:39:05,118,771655,"Cargo HVITANES",1061.71146438533,119,"arrival"
59.86925,30.21973,"Cargo","ICE RIVER",2016-12-13 21:01:05,118,774028,"Cargo ICE RIVER",NA,NA,"departure"
59.86879,30.22008,"Cargo","ICE RIVER",2016-12-13 20:59:05,119,774029,"Cargo ICE RIVER",54.8148566843358,120,"arrival"
57.63196,11.68386,"Cargo","ICE RUNNER",2016-12-16 23:35:04,121,774322,"Cargo ICE RUNNER",NA,NA,"departure"
57.64557,11.70243,"Cargo","ICE RUNNER",2016-12-16 23:33:05,119,774323,"Cargo ICE RUNNER",1876.08714866952,119,"arrival"
57.68828,11.89038,"Cargo","ICELAND CEMENT",2016-12-18 23:49:08,117,776118,"Cargo ICELAND CEMENT",NA,NA,"departure"
57.69333,11.90667,"Cargo","ICELAND CEMENT",2016-12-18 23:47:07,119,776119,"Cargo ICELAND CEMENT",1120.46830140781,121,"arrival"
57.93297,12.067,"Cargo","IDA H",2016-12-16 15:51:08,117,777318,"Cargo IDA H",NA,NA,"departure"
57.91244,12.0521,"Cargo","IDA H",2016-12-16 15:43:07,478,777319,"Cargo IDA H",2449.26628404507,481,"arrival"
54.75998,18.99467,"Cargo","IDUNA",2016-12-14 15:49:01,121,777845,"Cargo IDUNA",NA,NA,"departure"
54.70171,18.99737,"Cargo","IDUNA",2016-12-14 15:27:02,1319,777846,"Cargo IDUNA",6488.90800389333,1319,"arrival"
59.91415,30.03794,"Cargo","INA LOTTE",2016-12-14 15:13:04,119,785512,"Cargo INA LOTTE",NA,NA,"departure"
59.91727,30.02257,"Cargo","INA LOTTE",2016-12-14 15:11:04,119,785513,"Cargo INA LOTTE",925.324515046738,120,"arrival"
54.69598,18.99102,"Cargo","IRIS BOLTEN",2016-12-15 10:15:01,121,798917,"Cargo IRIS BOLTEN",NA,NA,"departure"
55.62799,20.80453,"Cargo","IRIS BOLTEN",2016-12-15 03:51:06,23035,798918,"Cargo IRIS BOLTEN",155116.907937662,23035,"arrival"
54.70267,20.45184,"Cargo","IVAN SHCHEPETOV",2016-12-14 18:27:03,120,804798,"Cargo IVAN SHCHEPETOV",NA,NA,"departure"
54.6701,20.14155,"Cargo","IVAN SHCHEPETOV",2016-12-14 02:47:02,56401,804799,"Cargo IVAN SHCHEPETOV",20293.1652999146,56401,"arrival"
55.73813,20.81173,"Cargo","IVS KITE",2016-12-14 16:09:07,NA,804813,"Cargo IVS KITE",NA,NA,"departure"
55.73795,20.83695,"Cargo","IVS KITE",2016-12-14 16:07:06,121,804814,"Cargo IVS KITE",1580.67358120879,121,"arrival"
55.69443,20.88115,"Cargo","JADE",2016-12-14 22:57:06,121,806178,"Cargo JADE",NA,NA,"departure"
55.68204,20.84196,"Cargo","JADE",2016-12-14 22:55:06,120,806179,"Cargo JADE",2819.55955381229,120,"arrival"
57.65103,11.79379,"Cargo","JETTEN GBG STAD VA",2016-12-14 10:09:05,121,835427,"Cargo JETTEN GBG STAD VA",NA,NA,"departure"
57.60263,11.79241,"Cargo","JETTEN GBG STAD VA",2016-12-13 14:21:05,71280,835428,"Cargo JETTEN GBG STAD VA",5388.49117579613,71280,"arrival"
57.93277,11.67727,"Cargo","JOMI",2016-12-15 11:27:06,119,845006,"Cargo JOMI",NA,NA,"departure"
57.92633,11.655,"Cargo","JOMI",2016-12-15 11:25:05,121,845007,"Cargo JOMI",1498.86125719657,121,"arrival"
57.61271,11.67293,"Cargo","JONNI RITSCHER",2016-12-19 03:53:05,121,845871,"Cargo JONNI RITSCHER",NA,NA,"departure"
57.60165,11.66195,"Cargo","JONNI RITSCHER",2016-12-19 03:51:05,120,845872,"Cargo JONNI RITSCHER",1394.49188483912,120,"arrival"
54.58729,18.87202,"Cargo","JSP ROVER",2016-12-17 13:37:02,120,847350,"Cargo JSP ROVER",NA,NA,"departure"
54.60287,18.88745,"Cargo","JSP ROVER",2016-12-17 13:35:01,121,847351,"Cargo JSP ROVER",1999.56909147333,121,"arrival"
54.53614,18.81624,"Cargo","JUNO",2016-12-17 14:01:01,121,848255,"Cargo JUNO",NA,NA,"departure"
54.52653,18.80179,"Cargo","JUNO",2016-12-17 13:59:01,120,848256,"Cargo JUNO",1419.73019882694,120,"arrival"
59.91813,30.01789,"Cargo","KAIE",2016-12-18 17:03:05,119,857157,"Cargo KAIE",NA,NA,"departure"
59.92081,30.00438,"Cargo","KAIE",2016-12-18 17:01:04,119,857158,"Cargo KAIE",810.683915661447,121,"arrival"
59.91663,30.02603,"Cargo","KAPITAN MIRONOV",2016-12-20 02:29:04,119,873219,"Cargo KAPITAN MIRONOV",NA,NA,"departure"
59.91975,30.01034,"Cargo","KAPITAN MIRONOV",2016-12-20 02:27:04,119,873220,"Cargo KAPITAN MIRONOV",941.838457701937,120,"arrival"
59.88849,30.16375,"Cargo","KAPITAN YAKOVLEV",2016-12-16 08:37:04,120,891737,"Cargo KAPITAN YAKOVLEV",NA,NA,"departure"
59.88624,30.17687,"Cargo","KAPITAN YAKOVLEV",2016-12-16 08:35:05,118,891738,"Cargo KAPITAN YAKOVLEV",774.366788161606,119,"arrival"
54.53733,18.6585,"Cargo","KAREN C",2016-12-18 11:05:07,115,898774,"Cargo KAREN C",NA,NA,"departure"
54.53817,18.68033,"Cargo","KAREN C",2016-12-18 11:03:06,116,898775,"Cargo KAREN C",1412.96259972169,121,"arrival"
54.54369,18.80568,"Cargo","KAROLI",2016-12-19 12:59:02,120,899478,"Cargo KAROLI",NA,NA,"departure"
54.5644,18.83774,"Cargo","KAROLI",2016-12-19 12:55:01,241,899479,"Cargo KAROLI",3098.18940038824,241,"arrival"
59.91918,30.01302,"Cargo","KEGUMS",2016-12-13 21:33:04,120,911458,"Cargo KEGUMS",NA,NA,"departure"
59.91596,30.02845,"Cargo","KEGUMS",2016-12-13 21:31:04,119,911459,"Cargo KEGUMS",932.605617475138,120,"arrival"
54.76132,18.98187,"Cargo","KERLI",2016-12-17 08:01:02,120,920528,"Cargo KERLI",NA,NA,"departure"
54.73725,18.97902,"Cargo","KERLI",2016-12-17 07:59:01,121,920529,"Cargo KERLI",2685.70948317424,121,"arrival"
59.89115,30.20763,"Cargo","KNOSSOS",2016-12-16 09:53:05,119,930773,"Cargo KNOSSOS",NA,NA,"departure"
59.89617,30.21417,"Cargo","KNOSSOS",2016-12-16 09:51:04,119,930774,"Cargo KNOSSOS",667.565467161262,121,"arrival"
55.72777,21.08245,"Cargo","KONYA",2016-12-15 16:19:07,120,948498,"Cargo KONYA",NA,NA,"departure"
55.72832,21.06178,"Cargo","KONYA",2016-12-15 16:17:06,121,948499,"Cargo KONYA",1297.17385392188,121,"arrival"
54.6377,19.98747,"Cargo","KOZNITZA",2016-12-20 09:31:03,119,951154,"Cargo KOZNITZA",NA,NA,"departure"
54.63397,19.93747,"Cargo","KOZNITZA",2016-12-20 09:11:03,1200,951155,"Cargo KOZNITZA",3248.07546359197,1200,"arrival"
54.42725,18.89543,"Cargo","KYMOPOLIA",2016-12-16 12:57:02,120,964211,"Cargo KYMOPOLIA",NA,NA,"departure"
54.4211,18.846,"Cargo","KYMOPOLIA",2016-12-16 12:55:01,121,964212,"Cargo KYMOPOLIA",3273.64340019776,121,"arrival"
57.99671,12.12702,"Cargo","LADY AMI",2016-12-19 12:33:08,NA,970855,"Cargo LADY AMI",NA,NA,"departure"
57.98264,12.12585,"Cargo","LADY AMI",2016-12-19 12:27:08,357,970856,"Cargo LADY AMI",1567.78605570034,360,"arrival"
54.57534,18.85512,"Cargo","LANTAU ARROW",2016-12-13 12:51:02,119,980584,"Cargo LANTAU ARROW",NA,NA,"departure"
54.5937,18.8818,"Cargo","LANTAU ARROW",2016-12-13 12:49:02,120,980585,"Cargo LANTAU ARROW",2671.98107340955,120,"arrival"
55.6684,21.14289,"Cargo","LARGONA",2016-12-17 10:07:06,121,980646,"Cargo LARGONA",NA,NA,"departure"
55.65171,21.15729,"Cargo","LARGONA",2016-12-17 09:57:06,600,980647,"Cargo LARGONA",2066.28978648305,600,"arrival"
59.90895,30.06353,"Cargo","LAVAUX",2016-12-14 22:29:04,119,980715,"Cargo LAVAUX",NA,NA,"departure"
59.90585,30.07876,"Cargo","LAVAUX",2016-12-14 22:27:04,119,980716,"Cargo LAVAUX",917.44537287102,120,"arrival"
59.91127,30.052,"Cargo","LAZURITE",2016-12-20 05:35:04,119,981669,"Cargo LAZURITE",NA,NA,"departure"
59.91562,30.03036,"Cargo","LAZURITE",2016-12-20 05:33:04,119,981670,"Cargo LAZURITE",1301.09621266185,120,"arrival"
57.65167,11.72317,"Cargo","LECKO",2016-12-20 10:27:05,120,988866,"Cargo LECKO",NA,NA,"departure"
57.61483,11.67417,"Cargo","LECKO",2016-12-20 10:11:05,960,988867,"Cargo LECKO",5034.39480992664,960,"arrival"
54.76741,18.95644,"Cargo","LILY-B",2016-12-15 23:13:02,120,992905,"Cargo LILY-B",NA,NA,"departure"
54.76496,18.98556,"Cargo","LILY-B",2016-12-15 23:11:01,121,992906,"Cargo LILY-B",1889.92199556495,121,"arrival"
55.83518,20.86139,"Cargo","LINDA",2016-12-15 12:59:07,118,996033,"Cargo LINDA",NA,NA,"departure"
55.8541,20.839,"Cargo","LINDA",2016-12-15 12:57:06,120,996034,"Cargo LINDA",2528.6602792876,121,"arrival"
54.50918,18.78108,"Cargo","LINGEDIJK",2016-12-14 10:09:07,115,997076,"Cargo LINGEDIJK",NA,NA,"departure"
54.40303,18.67678,"Cargo","LINGEDIJK",2016-12-14 02:51:02,26279,997077,"Cargo LINGEDIJK",13608.3680664306,26285,"arrival"
54.54704,18.81022,"Cargo","LISA",2016-12-15 13:11:02,120,999906,"Cargo LISA",NA,NA,"departure"
