COUNTRY,GDP (BILLIONS),CODE,YEAR,ENERGY,CONTINENT
Albania,13.4,ALB,1990,3.3,Europe
Albania,13.4,ALB,1991,3.82,Europe
Albania,13.4,ALB,1992,3.4,Europe
Albania,13.4,ALB,1993,3.53,Europe
Albania,13.4,ALB,1994,3.94,Europe
Albania,13.4,ALB,1995,4.47,Europe
Albania,13.4,ALB,1996,5.99,Europe
Albania,13.4,ALB,1997,5.23,Europe
Albania,13.4,ALB,1998,5.11,Europe
Albania,13.4,ALB,1999,5.42,Europe
Albania,13.4,ALB,2000,4.77,Europe
Albania,13.4,ALB,2001,3.73,Europe
Albania,13.4,ALB,2002,3.74,Europe
Albania,13.4,ALB,2003,5,Europe
Albania,13.4,ALB,2004,5.61,Europe
Albania,13.4,ALB,2005,5.44,Europe
Albania,13.4,ALB,2006,5.52,Europe
Albania,13.4,ALB,2007,2.86,Europe
Albania,13.4,ALB,2008,3.8,Europe
Albania,13.4,ALB,2009,5.2,Europe
Albania,13.4,ALB,2010,7.57,Europe
Albania,13.4,ALB,2011,4.19,Europe
Albania,13.4,ALB,2012,4.72,Europe
Albania,13.4,ALB,2013,6.96,Europe
Albania,13.4,ALB,2014,4.72,Europe
Albania,13.4,ALB,2015,5.89,Europe
Albania,13.4,ALB,2016,7.78,Europe
Albania,13.4,ALB,2017,4.52,Europe
Albania,13.4,ALB,2018,8.55,Europe
Albania,13.4,ALB,2019,5.2,Europe
Albania,13.4,ALB,2020,5.31,Europe
Algeria,227.8,DZA,1985,12.274,Africa
Algeria,227.8,DZA,1986,12.981,Africa
Algeria,227.8,DZA,1987,12.722,Africa
Algeria,227.8,DZA,1988,13.966,Africa
Algeria,227.8,DZA,1989,15.324,Africa
Algeria,227.8,DZA,1990,16.104,Africa
Algeria,227.8,DZA,1991,17.345,Africa
Algeria,227.8,DZA,1992,18.286,Africa
Algeria,227.8,DZA,1993,19.414,Africa
Algeria,227.8,DZA,1994,19.883,Africa
Algeria,227.8,DZA,1995,19.715,Africa
Algeria,227.8,DZA,1996,20.654,Africa
Algeria,227.8,DZA,1997,21.497,Africa
Algeria,227.8,DZA,1998,23.262,Africa
Algeria,227.8,DZA,1999,24.757,Africa
Algeria,227.8,DZA,2000,23.89,Africa
Algeria,227.8,DZA,2001,25.03,Africa
Algeria,227.8,DZA,2002,25.99,Africa
Algeria,227.8,DZA,2003,27.81,Africa
Algeria,227.8,DZA,2004,29.39,Africa
Algeria,227.8,DZA,2005,31.91,Africa
Algeria,227.8,DZA,2006,33.13,Africa
Algeria,227.8,DZA,2007,34.98,Africa
Algeria,227.8,DZA,2008,37.83,Africa
Algeria,227.8,DZA,2009,36.21,Africa
Algeria,227.8,DZA,2010,43,Africa
Algeria,227.8,DZA,2011,48.17,Africa
Algeria,227.8,DZA,2012,53.99,Africa
Algeria,227.8,DZA,2013,56.31,Africa
Algeria,227.8,DZA,2014,60.4,Africa
Algeria,227.8,DZA,2015,64.68,Africa
Algeria,227.8,DZA,2016,66.76,Africa
Algeria,227.8,DZA,2017,71.5,Africa
Algeria,227.8,DZA,2018,72.11,Africa
Algeria,227.8,DZA,2019,76.69,Africa
Algeria,227.8,DZA,2020,72.74,Africa
Algeria,227.8,DZA,2021,77.54,Africa
Angola,131.4,AGO,2000,1.4,Africa
Angola,131.4,AGO,2001,1.59,Africa
Angola,131.4,AGO,2002,1.71,Africa
Angola,131.4,AGO,2003,1.94,Africa
Angola,131.4,AGO,2004,2.18,Africa
Angola,131.4,AGO,2005,2.73,Africa
Angola,131.4,AGO,2006,3.24,Africa
Angola,131.4,AGO,2007,3.15,Africa
Angola,131.4,AGO,2008,4.06,Africa
Angola,131.4,AGO,2009,4.6,Africa
Angola,131.4,AGO,2010,5.32,Africa
Angola,131.4,AGO,2011,5.53,Africa
Angola,131.4,AGO,2012,6.03,Africa
Angola,131.4,AGO,2013,7.97,Africa
Angola,131.4,AGO,2014,9.22,Africa
Angola,131.4,AGO,2015,9.31,Africa
Angola,131.4,AGO,2016,10.21,Africa
Angola,131.4,AGO,2017,10.67,Africa
Angola,131.4,AGO,2018,12.84,Africa
Angola,131.4,AGO,2019,15.4,Africa
Angola,131.4,AGO,2020,16.6,Africa
Angola,131.4,AGO,2021,16.43,Africa
Argentina,536.2,ARG,1985,45.303726,Americas
Argentina,536.2,ARG,1986,49.022194,Americas
Argentina,536.2,ARG,1987,52.11528,Americas
Argentina,536.2,ARG,1988,52.49952,Americas
Argentina,536.2,ARG,1989,50.862812,Americas
Argentina,536.2,ARG,1990,51.004894,Americas
Argentina,536.2,ARG,1991,53.85427,Americas
Argentina,536.2,ARG,1992,56.107098,Americas
Argentina,536.2,ARG,1993,61.86878,Americas
Argentina,536.2,ARG,1994,65.62203,Americas
Argentina,536.2,ARG,1995,67.16925,Americas
Argentina,536.2,ARG,1996,69.75982,Americas
Argentina,536.2,ARG,1997,72.46247,Americas
Argentina,536.2,ARG,1998,74.169556,Americas
Argentina,536.2,ARG,1999,80.744736,Americas
Argentina,536.2,ARG,2000,85.25,Americas
Argentina,536.2,ARG,2001,86.49,Americas
Argentina,536.2,ARG,2002,81.15,Americas
Argentina,536.2,ARG,2003,88.14,Americas
Argentina,536.2,ARG,2004,95.69,Americas
Argentina,536.2,ARG,2005,100.86,Americas
Argentina,536.2,ARG,2006,111.4,Americas
Argentina,536.2,ARG,2007,110.85,Americas
Argentina,536.2,ARG,2008,114.75,Americas
Argentina,536.2,ARG,2009,116.3,Americas
Argentina,536.2,ARG,2010,119.64,Americas
Argentina,536.2,ARG,2011,122.75,Americas
Argentina,536.2,ARG,2012,128.69,Americas
Argentina,536.2,ARG,2013,132.31,Americas
Argentina,536.2,ARG,2014,131.81,Americas
Argentina,536.2,ARG,2015,137.79,Americas
Argentina,536.2,ARG,2016,139.64,Americas
Argentina,536.2,ARG,2017,138.57,Americas
Argentina,536.2,ARG,2018,139.79,Americas
Argentina,536.2,ARG,2019,133.16,Americas
Argentina,536.2,ARG,2020,138.69,Americas
Argentina,536.2,ARG,2021,146.68,Americas
Armenia,10.88,ARM,2000,5.62,Asia
Armenia,10.88,ARM,2001,5.57,Asia
Armenia,10.88,ARM,2002,5.21,Asia
Armenia,10.88,ARM,2003,5.21,Asia
Armenia,10.88,ARM,2004,5.9,Asia
Armenia,10.88,ARM,2005,5.97,Asia
Armenia,10.88,ARM,2006,5.62,Asia
Armenia,10.88,ARM,2007,5.58,Asia
Armenia,10.88,ARM,2008,5.47,Asia
Armenia,10.88,ARM,2009,5.37,Asia
Armenia,10.88,ARM,2010,6.18,Asia
Armenia,10.88,ARM,2011,7.07,Asia
Armenia,10.88,ARM,2012,7.61,Asia
Armenia,10.88,ARM,2013,7.3,Asia
Armenia,10.88,ARM,2014,7.33,Asia
Armenia,10.88,ARM,2015,7.38,Asia
Armenia,10.88,ARM,2016,6.95,Asia
Armenia,10.88,ARM,2017,7.36,Asia
Armenia,10.88,ARM,2018,7.38,Asia
Armenia,10.88,ARM,2019,7.3,Asia
Armenia,10.88,ARM,2020,7.45,Asia
Armenia,10.88,ARM,2021,7.32,Asia
Australia,1483,AUS,1985,123.673,Oceania
Australia,1483,AUS,1986,129.527,Oceania
Australia,1483,AUS,1987,135.815,Oceania
Australia,1483,AUS,1988,143.374,Oceania
Australia,1483,AUS,1989,151.433,Oceania
Australia,1483,AUS,1990,155.6535,Oceania
Australia,1483,AUS,1991,157.9635,Oceania
Australia,1483,AUS,1992,161.4005,Oceania
Australia,1483,AUS,1993,165.3825,Oceania
Australia,1483,AUS,1994,170.1425,Oceania
Australia,1483,AUS,1995,175.2245,Oceania
Australia,1483,AUS,1996,180.127,Oceania
Australia,1483,AUS,1997,188.9795,Oceania
Australia,1483,AUS,1998,199.471,Oceania
Australia,1483,AUS,1999,206.8995,Oceania
Australia,1483,AUS,2000,198.16,Oceania
Australia,1483,AUS,2001,211.73,Oceania
Australia,1483,AUS,2002,214.64,Oceania
Australia,1483,AUS,2003,213.63,Oceania
Australia,1483,AUS,2004,223.07,Oceania
Australia,1483,AUS,2005,215.7,Oceania
Australia,1483,AUS,2006,219.91,Oceania
Australia,1483,AUS,2007,229.52,Oceania
Australia,1483,AUS,2008,229.55,Oceania
Australia,1483,AUS,2009,234.74,Oceania
Australia,1483,AUS,2010,233.63,Oceania
Australia,1483,AUS,2011,240.89,Oceania
Australia,1483,AUS,2012,233.38,Oceania
Australia,1483,AUS,2013,229.98,Oceania
Australia,1483,AUS,2014,241.61,Oceania
Australia,1483,AUS,2015,230.84,Oceania
Australia,1483,AUS,2016,246.07,Oceania
Australia,1483,AUS,2017,249.91,Oceania
Australia,1483,AUS,2018,250.38,Oceania
Australia,1483,AUS,2019,249.86,Oceania
Australia,1483,AUS,2020,250.91,Oceania
Australia,1483,AUS,2021,247.06,Oceania
Austria,436.1,AUT,1985,43.742,Europe
Austria,436.1,AUT,1986,43.977,Europe
Austria,436.1,AUT,1987,49.688,Europe
Austria,436.1,AUT,1988,48.149,Europe
Austria,436.1,AUT,1989,49.155,Europe
Austria,436.1,AUT,1990,49.3,Europe
Austria,436.1,AUT,1991,50.18,Europe
Austria,436.1,AUT,1992,49.95,Europe
Austria,436.1,AUT,1993,51.37,Europe
Austria,436.1,AUT,1994,52.11,Europe
Austria,436.1,AUT,1995,55.18,Europe
Austria,436.1,AUT,1996,53.57,Europe
Austria,436.1,AUT,1997,55.68,Europe
Austria,436.1,AUT,1998,55.92,Europe
Austria,436.1,AUT,1999,59.92,Europe
Austria,436.1,AUT,2000,59.85,Europe
Austria,436.1,AUT,2001,61.06,Europe
Austria,436.1,AUT,2002,60.69,Europe
Austria,436.1,AUT,2003,58.06,Europe
Austria,436.1,AUT,2004,61.93,Europe
Austria,436.1,AUT,2005,64.49,Europe
Austria,436.1,AUT,2006,62.28,Europe
Austria,436.1,AUT,2007,62.91,Europe
Austria,436.1,AUT,2008,64.5,Europe
Austria,436.1,AUT,2009,66.3,Europe
Austria,436.1,AUT,2010,67.91,Europe
Austria,436.1,AUT,2011,62.26,Europe
Austria,436.1,AUT,2012,68.7,Europe
Austria,436.1,AUT,2013,64.59,Europe
Austria,436.1,AUT,2014,61.62,Europe
Austria,436.1,AUT,2015,61.85,Europe
Austria,436.1,AUT,2016,65.25,Europe
Austria,436.1,AUT,2017,67.42,Europe
Austria,436.1,AUT,2018,65.04,Europe
Austria,436.1,AUT,2019,70.86,Europe
Austria,436.1,AUT,2020,69.14,Europe
Austria,436.1,AUT,2021,65.93,Europe
Azerbaijan,77.91,AZE,1985,20.702,Asia
Azerbaijan,77.91,AZE,1986,21.542,Asia
Azerbaijan,77.91,AZE,1987,22.909,Asia
Azerbaijan,77.91,AZE,1988,23.572,Asia
Azerbaijan,77.91,AZE,1989,23.3,Asia
Azerbaijan,77.91,AZE,1990,23.152,Asia
Azerbaijan,77.91,AZE,1991,23.4495,Asia
Azerbaijan,77.91,AZE,1992,19.7626,Asia
Azerbaijan,77.91,AZE,1993,19.051,Asia
Azerbaijan,77.91,AZE,1994,17.571,Asia
Azerbaijan,77.91,AZE,1995,17.044,Asia
Azerbaijan,77.91,AZE,1996,17.085,Asia
Azerbaijan,77.91,AZE,1997,16.836,Asia
Azerbaijan,77.91,AZE,1998,17.995,Asia
Azerbaijan,77.91,AZE,1999,18.176,Asia
Azerbaijan,77.91,AZE,2000,17.65,Asia
Azerbaijan,77.91,AZE,2001,17.9,Asia
Azerbaijan,77.91,AZE,2002,18.47,Asia
Azerbaijan,77.91,AZE,2003,20.13,Asia
Azerbaijan,77.91,AZE,2004,20.49,Asia
Azerbaijan,77.91,AZE,2005,20.1,Asia
Azerbaijan,77.91,AZE,2006,22.32,Asia
Azerbaijan,77.91,AZE,2007,20.65,Asia
Azerbaijan,77.91,AZE,2008,20.45,Asia
Azerbaijan,77.91,AZE,2009,17.86,Asia
Azerbaijan,77.91,AZE,2010,17.75,Asia
Azerbaijan,77.91,AZE,2011,19.22,Asia
Azerbaijan,77.91,AZE,2012,21.7,Asia
Azerbaijan,77.91,AZE,2013,22.03,Asia
Azerbaijan,77.91,AZE,2014,23.32,Asia
Azerbaijan,77.91,AZE,2015,23.28,Asia
Azerbaijan,77.91,AZE,2016,23.57,Asia
Azerbaijan,77.91,AZE,2017,22.96,Asia
Azerbaijan,77.91,AZE,2018,23.82,Asia
Azerbaijan,77.91,AZE,2019,24.6,Asia
Azerbaijan,77.91,AZE,2020,24.38,Asia
Azerbaijan,77.91,AZE,2021,26.29,Asia
Bahrain,34.05,BHR,2000,13.02,Asia
Bahrain,34.05,BHR,2001,13.74,Asia
Bahrain,34.05,BHR,2002,14.33,Asia
Bahrain,34.05,BHR,2003,14.75,Asia
Bahrain,34.05,BHR,2004,15.18,Asia
Bahrain,34.05,BHR,2005,18.2,Asia
Bahrain,34.05,BHR,2006,19.78,Asia
Bahrain,34.05,BHR,2007,20.42,Asia
Bahrain,34.05,BHR,2008,21.45,Asia
Bahrain,34.05,BHR,2009,21.21,Asia
Bahrain,34.05,BHR,2010,22.39,Asia
Bahrain,34.05,BHR,2011,22.88,Asia
Bahrain,34.05,BHR,2012,23.29,Asia
Bahrain,34.05,BHR,2013,24.36,Asia
Bahrain,34.05,BHR,2014,25.63,Asia
Bahrain,34.05,BHR,2015,26.79,Asia
Bahrain,34.05,BHR,2016,26.81,Asia
Bahrain,34.05,BHR,2017,27.48,Asia
Bahrain,34.05,BHR,2018,27.78,Asia
Bahrain,34.05,BHR,2019,31.44,Asia
Bahrain,34.05,BHR,2020,29.86,Asia
Bahrain,34.05,BHR,2021,31.76,Asia
Bangladesh,186.6,BGD,1985,4.528,Asia
Bangladesh,186.6,BGD,1986,4.8,Asia
Bangladesh,186.6,BGD,1987,5.587,Asia
Bangladesh,186.6,BGD,1988,6.541,Asia
Bangladesh,186.6,BGD,1989,7.115,Asia
Bangladesh,186.6,BGD,1990,7.732,Asia
Bangladesh,186.6,BGD,1991,8.27,Asia
Bangladesh,186.6,BGD,1992,8.894,Asia
Bangladesh,186.6,BGD,1993,9.206,Asia
Bangladesh,186.6,BGD,1994,9.784,Asia
Bangladesh,186.6,BGD,1995,10.806,Asia
Bangladesh,186.6,BGD,1996,11.474,Asia
Bangladesh,186.6,BGD,1997,11.858,Asia
Bangladesh,186.6,BGD,1998,12.882,Asia
Bangladesh,186.6,BGD,1999,14.45,Asia
Bangladesh,186.6,BGD,2000,14.87,Asia
Bangladesh,186.6,BGD,2001,16.39,Asia
Bangladesh,186.6,BGD,2002,17.6,Asia
Bangladesh,186.6,BGD,2003,18.59,Asia
Bangladesh,186.6,BGD,2004,23.26,Asia
Bangladesh,186.6,BGD,2005,25.43,Asia
Bangladesh,186.6,BGD,2006,29.25,Asia
Bangladesh,186.6,BGD,2007,29.21,Asia
Bangladesh,186.6,BGD,2008,32.32,Asia
Bangladesh,186.6,BGD,2009,35.07,Asia
Bangladesh,186.6,BGD,2010,38.49,Asia
Bangladesh,186.6,BGD,2011,41.66,Asia
Bangladesh,186.6,BGD,2012,45.83,Asia
Bangladesh,186.6,BGD,2013,50.02,Asia
Bangladesh,186.6,BGD,2014,52.58,Asia
Bangladesh,186.6,BGD,2015,55.6,Asia
Bangladesh,186.6,BGD,2016,64.84,Asia
Bangladesh,186.6,BGD,2017,68.91,Asia
Bangladesh,186.6,BGD,2018,73.97,Asia
Bangladesh,186.6,BGD,2019,79.51,Asia
Bangladesh,186.6,BGD,2020,75.73,Asia
Bangladesh,186.6,BGD,2021,80.57,Asia
Belarus,75.25,BLR,1985,33.175,Europe
Belarus,75.25,BLR,1986,36.282,Europe
Belarus,75.25,BLR,1987,37.453,Europe
Belarus,75.25,BLR,1988,38.15,Europe
Belarus,75.25,BLR,1989,38.489,Europe
Belarus,75.25,BLR,1990,39.526,Europe
Belarus,75.25,BLR,1991,38.735,Europe
Belarus,75.25,BLR,1992,37.595,Europe
Belarus,75.25,BLR,1993,33.369,Europe
Belarus,75.25,BLR,1994,31.397,Europe
Belarus,75.25,BLR,1995,24.918,Europe
Belarus,75.25,BLR,1996,23.728,Europe
Belarus,75.25,BLR,1997,26.057,Europe
Belarus,75.25,BLR,1998,23.492,Europe
Belarus,75.25,BLR,1999,26.516,Europe
Belarus,75.25,BLR,2000,24.54,Europe
Belarus,75.25,BLR,2001,23.56,Europe
Belarus,75.25,BLR,2002,24.87,Europe
Belarus,75.25,BLR,2003,25.03,Europe
Belarus,75.25,BLR,2004,29.34,Europe
Belarus,75.25,BLR,2005,29.11,Europe
Belarus,75.25,BLR,2006,29.85,Europe
Belarus,75.25,BLR,2007,29.88,Europe
Belarus,75.25,BLR,2008,32.91,Europe
Belarus,75.25,BLR,2009,28.48,Europe
Belarus,75.25,BLR,2010,32.8,Europe
Belarus,75.25,BLR,2011,30.25,Europe
Belarus,75.25,BLR,2012,28.93,Europe
Belarus,75.25,BLR,2013,29.61,Europe
Belarus,75.25,BLR,2014,32.63,Europe
Belarus,75.25,BLR,2015,32.02,Europe
Belarus,75.25,BLR,2016,31.56,Europe
Belarus,75.25,BLR,2017,32.45,Europe
Belarus,75.25,BLR,2018,36.67,Europe
Belarus,75.25,BLR,2019,37.68,Europe
Belarus,75.25,BLR,2020,36.21,Europe
Belarus,75.25,BLR,2021,43.87,Europe
Belgium,527.8,BEL,1985,57.322,Europe
Belgium,527.8,BEL,1986,58.676,Europe
Belgium,527.8,BEL,1987,63.367,Europe
Belgium,527.8,BEL,1988,65.349,Europe
Belgium,527.8,BEL,1989,67.547,Europe
Belgium,527.8,BEL,1990,70.29,Europe
Belgium,527.8,BEL,1991,71.19,Europe
Belgium,527.8,BEL,1992,71.42,Europe
Belgium,527.8,BEL,1993,70.08,Europe
Belgium,527.8,BEL,1994,71.34,Europe
Belgium,527.8,BEL,1995,73.52,Europe
Belgium,527.8,BEL,1996,75.14,Europe
Belgium,527.8,BEL,1997,77.88,Europe
Belgium,527.8,BEL,1998,82.09,Europe
Belgium,527.8,BEL,1999,83.37,Europe
Belgium,527.8,BEL,2000,82.79,Europe
Belgium,527.8,BEL,2001,78.63,Europe
Belgium,527.8,BEL,2002,80.94,Europe
Belgium,527.8,BEL,2003,83.57,Europe
Belgium,527.8,BEL,2004,84.36,Europe
Belgium,527.8,BEL,2005,85.45,Europe
Belgium,527.8,BEL,2006,84.1,Europe
Belgium,527.8,BEL,2007,87.29,Europe
Belgium,527.8,BEL,2008,83.35,Europe
Belgium,527.8,BEL,2009,89.73,Europe
Belgium,527.8,BEL,2010,94.19,Europe
Belgium,527.8,BEL,2011,89.04,Europe
Belgium,527.8,BEL,2012,81.41,Europe
Belgium,527.8,BEL,2013,81.72,Europe
Belgium,527.8,BEL,2014,71.04,Europe
Belgium,527.8,BEL,2015,68.24,Europe
Belgium,527.8,BEL,2016,84.16,Europe
Belgium,527.8,BEL,2017,85.09,Europe
Belgium,527.8,BEL,2018,73.57,Europe
Belgium,527.8,BEL,2019,92.41,Europe
Belgium,527.8,BEL,2020,87.5,Europe
Belgium,527.8,BEL,2021,98.11,Europe
Bolivia,34.08,BOL,2000,3.77,Americas
Bolivia,34.08,BOL,2001,3.86,Americas
Bolivia,34.08,BOL,2002,4.05,Americas
Bolivia,34.08,BOL,2003,4.18,Americas
Bolivia,34.08,BOL,2004,4.37,Americas
Bolivia,34.08,BOL,2005,4.69,Americas
Bolivia,34.08,BOL,2006,5.09,Americas
Bolivia,34.08,BOL,2007,5.52,Americas
Bolivia,34.08,BOL,2008,5.6,Americas
Bolivia,34.08,BOL,2009,5.9,Americas
Bolivia,34.08,BOL,2010,6.44,Americas
Bolivia,34.08,BOL,2011,6.87,Americas
Bolivia,34.08,BOL,2012,7.32,Americas
Bolivia,34.08,BOL,2013,7.64,Americas
Bolivia,34.08,BOL,2014,8.16,Americas
Bolivia,34.08,BOL,2015,8.62,Americas
Bolivia,34.08,BOL,2016,8.86,Americas
Bolivia,34.08,BOL,2017,9.17,Americas
Bolivia,34.08,BOL,2018,9.42,Americas
Bolivia,34.08,BOL,2019,9.98,Americas
Bolivia,34.08,BOL,2020,9.77,Americas
Bolivia,34.08,BOL,2021,10.59,Americas
Bosnia and Herzegovina,19.55,BIH,2000,10.05,Europe
Bosnia and Herzegovina,19.55,BIH,2001,10.26,Europe
Bosnia and Herzegovina,19.55,BIH,2002,10.41,Europe
Bosnia and Herzegovina,19.55,BIH,2003,10.82,Europe
Bosnia and Herzegovina,19.55,BIH,2004,12.26,Europe
Bosnia and Herzegovina,19.55,BIH,2005,12.15,Europe
Bosnia and Herzegovina,19.55,BIH,2006,12.8,Europe
Bosnia and Herzegovina,19.55,BIH,2007,11.28,Europe
Bosnia and Herzegovina,19.55,BIH,2008,14.18,Europe
Bosnia and Herzegovina,19.55,BIH,2009,15.04,Europe
Bosnia and Herzegovina,19.55,BIH,2010,16.5,Europe
Bosnia and Herzegovina,19.55,BIH,2011,14.58,Europe
Bosnia and Herzegovina,19.55,BIH,2012,13.44,Europe
Bosnia and Herzegovina,19.55,BIH,2013,16.76,Europe
Bosnia and Herzegovina,19.55,BIH,2014,17.02,Europe
Bosnia and Herzegovina,19.55,BIH,2015,16.43,Europe
Bosnia and Herzegovina,19.55,BIH,2016,17.76,Europe
Bosnia and Herzegovina,19.55,BIH,2017,16.24,Europe
Bosnia and Herzegovina,19.55,BIH,2018,19.07,Europe
Bosnia and Herzegovina,19.55,BIH,2019,17.42,Europe
Bosnia and Herzegovina,19.55,BIH,2020,16.96,Europe
Bosnia and Herzegovina,19.55,BIH,2021,17.64,Europe
Brazil,2244,BRA,1985,193.68224,Americas
Brazil,2244,BRA,1986,202.1289,Americas
Brazil,2244,BRA,1987,203.33147,Americas
Brazil,2244,BRA,1988,214.95285,Americas
Brazil,2244,BRA,1989,221.73901,Americas
Brazil,2244,BRA,1990,222.82011,Americas
Brazil,2244,BRA,1991,234.37631,Americas
Brazil,2244,BRA,1992,241.76195,Americas
Brazil,2244,BRA,1993,252.00313,Americas
Brazil,2244,BRA,1994,260.04062,Americas
Brazil,2244,BRA,1995,275.60144,Americas
Brazil,2244,BRA,1996,291.27875,Americas
Brazil,2244,BRA,1997,307.98077,Americas
Brazil,2244,BRA,1998,321.74863,Americas
Brazil,2244,BRA,1999,334.72623,Americas
Brazil,2244,BRA,2000,342.58,Americas
Brazil,2244,BRA,2001,323.17,Americas
Brazil,2244,BRA,2002,340.29,Americas
Brazil,2244,BRA,2003,358.9,Americas
Brazil,2244,BRA,2004,381.17,Americas
Brazil,2244,BRA,2005,395.72,Americas
Brazil,2244,BRA,2006,411.93,Americas
Brazil,2244,BRA,2007,437.17,Americas
Brazil,2244,BRA,2008,454.69,Americas
Brazil,2244,BRA,2009,458.67,Americas
Brazil,2244,BRA,2010,510.78,Americas
Brazil,2244,BRA,2011,527.39,Americas
Brazil,2244,BRA,2012,547.16,Americas
Brazil,2244,BRA,2013,563.49,Americas
Brazil,2244,BRA,2014,581.86,Americas
Brazil,2244,BRA,2015,571.57,Americas
Brazil,2244,BRA,2016,571.4,Americas
Brazil,2244,BRA,2017,581.16,Americas
Brazil,2244,BRA,2018,594.14,Americas
Brazil,2244,BRA,2019,618.66,Americas
Brazil,2244,BRA,2020,614.37,Americas
Brazil,2244,BRA,2021,662.58,Americas
Bulgaria,55.08,BGR,1985,41.632,Europe
Bulgaria,55.08,BGR,1986,41.82,Europe
Bulgaria,55.08,BGR,1987,43.473,Europe
Bulgaria,55.08,BGR,1988,45.021,Europe
Bulgaria,55.08,BGR,1989,44.331,Europe
Bulgaria,55.08,BGR,1990,41.9,Europe
Bulgaria,55.08,BGR,1991,40.69,Europe
Bulgaria,55.08,BGR,1992,35.44,Europe
Bulgaria,55.08,BGR,1993,37.84,Europe
Bulgaria,55.08,BGR,1994,37.98,Europe
Bulgaria,55.08,BGR,1995,41.65,Europe
Bulgaria,55.08,BGR,1996,42.68,Europe
Bulgaria,55.08,BGR,1997,42.59,Europe
Bulgaria,55.08,BGR,1998,41.45,Europe
Bulgaria,55.08,BGR,1999,37.98,Europe
Bulgaria,55.08,BGR,2000,40.6,Europe
Bulgaria,55.08,BGR,2001,43.45,Europe
Bulgaria,55.08,BGR,2002,42.09,Europe
Bulgaria,55.08,BGR,2003,42.29,Europe
Bulgaria,55.08,BGR,2004,41.4,Europe
Bulgaria,55.08,BGR,2005,43.93,Europe
Bulgaria,55.08,BGR,2006,45.48,Europe
Bulgaria,55.08,BGR,2007,42.9,Europe
Bulgaria,55.08,BGR,2008,44.56,Europe
Bulgaria,55.08,BGR,2009,42.33,Europe
Bulgaria,55.08,BGR,2010,45.98,Europe
Bulgaria,55.08,BGR,2011,49.95,Europe
Bulgaria,55.08,BGR,2012,46.51,Europe
Bulgaria,55.08,BGR,2013,43.01,Europe
Bulgaria,55.08,BGR,2014,46.91,Europe
Bulgaria,55.08,BGR,2015,48.7,Europe
Bulgaria,55.08,BGR,2016,44.56,Europe
Bulgaria,55.08,BGR,2017,44.92,Europe
Bulgaria,55.08,BGR,2018,46.55,Europe
Bulgaria,55.08,BGR,2019,43.82,Europe
Bulgaria,55.08,BGR,2020,40.02,Europe
Bulgaria,55.08,BGR,2021,47.08,Europe
Canada,1794,CAN,1985,459.0164,Americas
Canada,1794,CAN,1986,468.58405,Americas
Canada,1794,CAN,1987,496.3977,Americas
Canada,1794,CAN,1988,506.01578,Americas
Canada,1794,CAN,1989,498.0926,Americas
Canada,1794,CAN,1990,480.59323,Americas
Canada,1794,CAN,1991,506.99487,Americas
Canada,1794,CAN,1992,518.62683,Americas
Canada,1794,CAN,1993,530.2322,Americas
Canada,1794,CAN,1994,553.0549,Americas
Canada,1794,CAN,1995,557.8687,Americas
Canada,1794,CAN,1996,571.6216,Americas
Canada,1794,CAN,1997,572.34143,Americas
Canada,1794,CAN,1998,561.99133,Americas
Canada,1794,CAN,1999,577.7736,Americas
Canada,1794,CAN,2000,588.42,Americas
Canada,1794,CAN,2001,572.37,Americas
Canada,1794,CAN,2002,583.93,Americas
Canada,1794,CAN,2003,572.38,Americas
Canada,1794,CAN,2004,582.41,Americas
Canada,1794,CAN,2005,606.47,Americas
Canada,1794,CAN,2006,592.63,Americas
Canada,1794,CAN,2007,612.97,Americas
Canada,1794,CAN,2008,614.84,Americas
Canada,1794,CAN,2009,595.13,Americas
Canada,1794,CAN,2010,581.82,Americas
Canada,1794,CAN,2011,611.54,Americas
Canada,1794,CAN,2012,612.27,Americas
Canada,1794,CAN,2013,637.73,Americas
Canada,1794,CAN,2014,636.09,Americas
Canada,1794,CAN,2015,638.95,Americas
Canada,1794,CAN,2016,644.88,Americas
Canada,1794,CAN,2017,644.7,Americas
Canada,1794,CAN,2018,635.89,Americas
Canada,1794,CAN,2019,627.92,Americas
Canada,1794,CAN,2020,624.08,Americas
Canada,1794,CAN,2021,625.95,Americas
Chile,264.1,CHL,1985,14.04,Americas
Chile,264.1,CHL,1986,14.82,Americas
Chile,264.1,CHL,1987,15.637,Americas
Chile,264.1,CHL,1988,16.915,Americas
Chile,264.1,CHL,1989,17.811,Americas
Chile,264.1,CHL,1990,18.398,Americas
Chile,264.1,CHL,1991,19.963,Americas
Chile,264.1,CHL,1992,22.35,Americas
Chile,264.1,CHL,1993,24.013,Americas
Chile,264.1,CHL,1994,25.276,Americas
Chile,264.1,CHL,1995,28.027,Americas
Chile,264.1,CHL,1996,30.791,Americas
Chile,264.1,CHL,1997,33.292,Americas
Chile,264.1,CHL,1998,35.495,Americas
Chile,264.1,CHL,1999,38.384,Americas
Chile,264.1,CHL,2000,38.9,Americas
Chile,264.1,CHL,2001,40.62,Americas
Chile,264.1,CHL,2002,42.37,Americas
Chile,264.1,CHL,2003,45.14,Americas
Chile,264.1,CHL,2004,48.66,Americas
Chile,264.1,CHL,2005,50.62,Americas
Chile,264.1,CHL,2006,53.57,Americas
